"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"CM_01","PUBLISHED","2011","AMR","CUB","BTSX","800 [723-885]","800.00000","723.00000","885.00000","","",""
"CM_01","PUBLISHED","2012","AMR","CUB","BTSX","780 [704-865]","780.00000","704.00000","865.00000","","",""
"CM_01","PUBLISHED","2013","AMR","CUB","BTSX","749 [675-834]","749.00000","675.00000","834.00000","","",""
"CM_01","PUBLISHED","2014","AMR","CUB","BTSX","724 [651-810]","724.00000","651.00000","810.00000","","",""
"CM_01","PUBLISHED","2015","AMR","CUB","BTSX","704 [628-792]","704.00000","628.00000","792.00000","","",""
"CM_01","PUBLISHED","2016","AMR","CUB","BTSX","675 [596-765]","675.00000","596.00000","765.00000","","",""
"CM_01","PUBLISHED","2017","AMR","CUB","BTSX","640 [557-736]","640.00000","557.00000","736.00000","","",""
"CM_01","PUBLISHED","2018","AMR","CUB","BTSX","625 [537-731]","625.00000","537.00000","731.00000","","",""
"CM_01","PUBLISHED","2019","AMR","CUB","BTSX","599 [506-718]","599.00000","506.00000","718.00000","","",""
"CM_01","PUBLISHED","2020","AMR","CUB","BTSX","561 [465-689]","561.00000","465.00000","689.00000","","",""
"CM_01","PUBLISHED","2021","AMR","CUB","BTSX","526 [427-663]","526.00000","427.00000","663.00000","","",""
