"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"CM_01","PUBLISHED","2008","AMR","TTO","BTSX","509 [313-912]","509.00000","313.00000","912.00000","","",""
"CM_01","PUBLISHED","2009","AMR","TTO","BTSX","493 [292-911]","493.00000","292.00000","911.00000","","",""
"CM_01","PUBLISHED","2010","AMR","TTO","BTSX","477 [272-904]","477.00000","272.00000","904.00000","","",""
"CM_01","PUBLISHED","2011","AMR","TTO","BTSX","464 [257-905]","464.00000","257.00000","905.00000","","",""
"CM_01","PUBLISHED","2012","AMR","TTO","BTSX","449 [241-900]","449.00000","241.00000","900.00000","","",""
"CM_01","PUBLISHED","2013","AMR","TTO","BTSX","431 [226-892]","431.00000","226.00000","892.00000","","",""
"CM_01","PUBLISHED","2014","AMR","TTO","BTSX","413 [209-875]","413.00000","209.00000","875.00000","","",""
"CM_01","PUBLISHED","2015","AMR","TTO","BTSX","394 [193-859]","394.00000","193.00000","859.00000","","",""
"CM_01","PUBLISHED","2016","AMR","TTO","BTSX","375 [179-841]","375.00000","179.00000","841.00000","","",""
"CM_01","PUBLISHED","2017","AMR","TTO","BTSX","357 [165-818]","357.00000","165.00000","818.00000","","",""
"CM_01","PUBLISHED","2018","AMR","TTO","BTSX","339 [151-795]","339.00000","151.00000","795.00000","","",""
"CM_01","PUBLISHED","2019","AMR","TTO","BTSX","327 [142-785]","327.00000","142.00000","785.00000","","",""
"CM_01","PUBLISHED","2020","AMR","TTO","BTSX","311 [132-773]","311.00000","132.00000","773.00000","","",""
"CM_01","PUBLISHED","2021","AMR","TTO","BTSX","294 [121-747]","294.00000","121.00000","747.00000","","",""
