"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"CM_01","PUBLISHED","2012","AMR","BOL","BTSX","9 777 [8 486-11 222]","9777.00000","8486.00000","11222.00000","","",""
"CM_01","PUBLISHED","2013","AMR","BOL","BTSX","9 241 [7 900-10 754]","9241.00000","7900.00000","10754.00000","","",""
"CM_01","PUBLISHED","2014","AMR","BOL","BTSX","8 748 [7 366-10 314]","8748.00000","7366.00000","10314.00000","","",""
"CM_01","PUBLISHED","2015","AMR","BOL","BTSX","8 303 [6 860-9 946]","8303.00000","6860.00000","9946.00000","","",""
"CM_01","PUBLISHED","2016","AMR","BOL","BTSX","7 919 [6 414-9 658]","7919.00000","6414.00000","9658.00000","","",""
"CM_01","PUBLISHED","2017","AMR","BOL","BTSX","7 580 [5 997-9 464]","7580.00000","5997.00000","9464.00000","","",""
"CM_01","PUBLISHED","2018","AMR","BOL","BTSX","7 262 [5 616-9 335]","7262.00000","5616.00000","9335.00000","","",""
"CM_01","PUBLISHED","2019","AMR","BOL","BTSX","6 968 [5 237-9 251]","6968.00000","5237.00000","9251.00000","","",""
"CM_01","PUBLISHED","2020","AMR","BOL","BTSX","6 721 [4 893-9 221]","6721.00000","4893.00000","9221.00000","","",""
"CM_01","PUBLISHED","2021","AMR","BOL","BTSX","6 484 [4 566-9 232]","6484.00000","4566.00000","9232.00000","","",""
