"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHS4_100","PUBLISHED","2000","AMR","ARG","83","83.00000","","","","",""
"WHS4_100","PUBLISHED","2001","AMR","ARG","83","83.00000","","","","",""
"WHS4_100","PUBLISHED","2002","AMR","ARG","93","93.00000","","","","",""
"WHS4_100","PUBLISHED","2003","AMR","ARG","96","96.00000","","","","",""
"WHS4_100","PUBLISHED","2004","AMR","ARG","98","98.00000","","","","",""
"WHS4_100","PUBLISHED","2005","AMR","ARG","98","98.00000","","","","",""
"WHS4_100","PUBLISHED","2006","AMR","ARG","91","91.00000","","","","",""
"WHS4_100","PUBLISHED","2007","AMR","ARG","91","91.00000","","","","",""
"WHS4_100","PUBLISHED","2008","AMR","ARG","93","93.00000","","","","",""
"WHS4_100","PUBLISHED","2009","AMR","ARG","94","94.00000","","","","",""
"WHS4_100","PUBLISHED","2010","AMR","ARG","94","94.00000","","","","",""
"WHS4_100","PUBLISHED","2011","AMR","ARG","91","91.00000","","","","",""
"WHS4_100","PUBLISHED","2012","AMR","ARG","91","91.00000","","","","",""
"WHS4_100","PUBLISHED","2013","AMR","ARG","94","94.00000","","","","",""
"WHS4_100","PUBLISHED","2014","AMR","ARG","94","94.00000","","","","",""
"WHS4_100","PUBLISHED","2015","AMR","ARG","94","94.00000","","","","",""
"WHS4_100","PUBLISHED","2016","AMR","ARG","92","92.00000","","","","",""
"WHS4_100","PUBLISHED","2017","AMR","ARG","86","86.00000","","","","",""
"WHS4_100","PUBLISHED","2018","AMR","ARG","86","86.00000","","","","",""
"WHS4_100","PUBLISHED","2019","AMR","ARG","83","83.00000","","","","",""
"WHS4_100","PUBLISHED","2020","AMR","ARG","74","74.00000","","","","",""
"WHS4_100","PUBLISHED","2021","AMR","ARG","81","81.00000","","","","",""
"WHS4_100","PUBLISHED","2022","AMR","ARG","81","81.00000","","","","",""
