"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHS4_100","PUBLISHED","2000","AMR","CUB","95","95.00000","","","","",""
"WHS4_100","PUBLISHED","2001","AMR","CUB","98","98.00000","","","","",""
"WHS4_100","PUBLISHED","2002","AMR","CUB","99","99.00000","","","","",""
"WHS4_100","PUBLISHED","2003","AMR","CUB","72","72.00000","","","","",""
"WHS4_100","PUBLISHED","2004","AMR","CUB","88","88.00000","","","","",""
"WHS4_100","PUBLISHED","2005","AMR","CUB","89","89.00000","","","","",""
"WHS4_100","PUBLISHED","2006","AMR","CUB","89","89.00000","","","","",""
"WHS4_100","PUBLISHED","2007","AMR","CUB","93","93.00000","","","","",""
"WHS4_100","PUBLISHED","2008","AMR","CUB","95","95.00000","","","","",""
"WHS4_100","PUBLISHED","2009","AMR","CUB","96","96.00000","","","","",""
"WHS4_100","PUBLISHED","2010","AMR","CUB","96","96.00000","","","","",""
"WHS4_100","PUBLISHED","2011","AMR","CUB","97","97.00000","","","","",""
"WHS4_100","PUBLISHED","2012","AMR","CUB","99","99.00000","","","","",""
"WHS4_100","PUBLISHED","2013","AMR","CUB","99","99.00000","","","","",""
"WHS4_100","PUBLISHED","2014","AMR","CUB","99","99.00000","","","","",""
"WHS4_100","PUBLISHED","2015","AMR","CUB","99","99.00000","","","","",""
"WHS4_100","PUBLISHED","2016","AMR","CUB","99","99.00000","","","","",""
"WHS4_100","PUBLISHED","2017","AMR","CUB","99","99.00000","","","","",""
"WHS4_100","PUBLISHED","2018","AMR","CUB","99","99.00000","","","","",""
"WHS4_100","PUBLISHED","2019","AMR","CUB","99","99.00000","","","","",""
"WHS4_100","PUBLISHED","2020","AMR","CUB","99","99.00000","","","","",""
"WHS4_100","PUBLISHED","2021","AMR","CUB","99","99.00000","","","","",""
"WHS4_100","PUBLISHED","2022","AMR","CUB","99","99.00000","","","","",""
