"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHS3_41","PUBLISHED","1974","AMR","NIC","6","6.00000","","","","",""
"WHS3_41","PUBLISHED","1975","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1976","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1977","AMR","NIC","2","2.00000","","","","",""
"WHS3_41","PUBLISHED","1978","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1979","AMR","NIC","11","11.00000","","","","",""
"WHS3_41","PUBLISHED","1980","AMR","NIC","5","5.00000","","","","",""
"WHS3_41","PUBLISHED","1981","AMR","NIC","2","2.00000","","","","",""
"WHS3_41","PUBLISHED","1982","AMR","NIC","2","2.00000","","","","",""
"WHS3_41","PUBLISHED","1983","AMR","NIC","4","4.00000","","","","",""
"WHS3_41","PUBLISHED","1984","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1985","AMR","NIC","2","2.00000","","","","",""
"WHS3_41","PUBLISHED","1986","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1987","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1988","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1989","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1990","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1991","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1992","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1993","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1994","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1995","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1996","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1997","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1998","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","1999","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2000","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2001","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2002","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2003","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2004","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2005","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2006","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2007","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2008","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2009","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2010","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2011","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2012","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2013","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2014","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2015","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2016","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2017","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2018","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2019","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2020","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2021","AMR","NIC","0","0.00000","","","","",""
"WHS3_41","PUBLISHED","2022","AMR","NIC","0","0.00000","","","","",""
