"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHS3_56","PUBLISHED","1978","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1979","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1980","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1981","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1982","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1983","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1984","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1985","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1986","AMR","MEX","57","57.00000","","","","",""
"WHS3_56","PUBLISHED","1987","AMR","MEX","84","84.00000","","","","",""
"WHS3_56","PUBLISHED","1988","AMR","MEX","108","108.00000","","","","",""
"WHS3_56","PUBLISHED","1989","AMR","MEX","87","87.00000","","","","",""
"WHS3_56","PUBLISHED","1990","AMR","MEX","145","145.00000","","","","",""
"WHS3_56","PUBLISHED","1991","AMR","MEX","152","152.00000","","","","",""
"WHS3_56","PUBLISHED","1992","AMR","MEX","137","137.00000","","","","",""
"WHS3_56","PUBLISHED","1993","AMR","MEX","98","98.00000","","","","",""
"WHS3_56","PUBLISHED","1994","AMR","MEX","83","83.00000","","","","",""
"WHS3_56","PUBLISHED","1995","AMR","MEX","67","67.00000","","","","",""
"WHS3_56","PUBLISHED","1996","AMR","MEX","64","64.00000","","","","",""
"WHS3_56","PUBLISHED","1997","AMR","MEX","44","44.00000","","","","",""
"WHS3_56","PUBLISHED","1998","AMR","MEX","25","25.00000","","","","",""
"WHS3_56","PUBLISHED","1999","AMR","MEX","7","7.00000","","","","",""
"WHS3_56","PUBLISHED","2000","AMR","MEX","9","9.00000","","","","",""
"WHS3_56","PUBLISHED","2001","AMR","MEX","6","6.00000","","","","",""
"WHS3_56","PUBLISHED","2002","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2003","AMR","MEX","4","4.00000","","","","",""
"WHS3_56","PUBLISHED","2004","AMR","MEX","4","4.00000","","","","",""
"WHS3_56","PUBLISHED","2005","AMR","MEX","1","1.00000","","","","",""
"WHS3_56","PUBLISHED","2006","AMR","MEX","4","4.00000","","","","",""
"WHS3_56","PUBLISHED","2007","AMR","MEX","4","4.00000","","","","",""
"WHS3_56","PUBLISHED","2008","AMR","MEX","1","1.00000","","","","",""
"WHS3_56","PUBLISHED","2009","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2010","AMR","MEX","3","3.00000","","","","",""
"WHS3_56","PUBLISHED","2011","AMR","MEX","1","1.00000","","","","",""
"WHS3_56","PUBLISHED","2012","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2013","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2014","AMR","MEX","1","1.00000","","","","",""
"WHS3_56","PUBLISHED","2015","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2016","AMR","MEX","2","2.00000","","","","",""
"WHS3_56","PUBLISHED","2017","AMR","MEX","1","1.00000","","","","",""
"WHS3_56","PUBLISHED","2018","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2019","AMR","MEX","1","1.00000","","","","",""
"WHS3_56","PUBLISHED","2020","AMR","MEX","1","1.00000","","","","",""
"WHS3_56","PUBLISHED","2021","AMR","MEX","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2022","AMR","MEX","0","0.00000","","","","",""
