"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHS3_56","PUBLISHED","1978","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1979","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1980","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1981","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1982","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1983","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1984","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1985","AMR","ARG","19","19.00000","","","","",""
"WHS3_56","PUBLISHED","1986","AMR","ARG","18","18.00000","","","","",""
"WHS3_56","PUBLISHED","1987","AMR","ARG","17","17.00000","","","","",""
"WHS3_56","PUBLISHED","1988","AMR","ARG","21","21.00000","","","","",""
"WHS3_56","PUBLISHED","1989","AMR","ARG","18","18.00000","","","","",""
"WHS3_56","PUBLISHED","1990","AMR","ARG","8","8.00000","","","","",""
"WHS3_56","PUBLISHED","1991","AMR","ARG","18","18.00000","","","","",""
"WHS3_56","PUBLISHED","1992","AMR","ARG","13","13.00000","","","","",""
"WHS3_56","PUBLISHED","1993","AMR","ARG","5","5.00000","","","","",""
"WHS3_56","PUBLISHED","1994","AMR","ARG","11","11.00000","","","","",""
"WHS3_56","PUBLISHED","1995","AMR","ARG","4","4.00000","","","","",""
"WHS3_56","PUBLISHED","1996","AMR","ARG","4","4.00000","","","","",""
"WHS3_56","PUBLISHED","1997","AMR","ARG","4","4.00000","","","","",""
"WHS3_56","PUBLISHED","1998","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","1999","AMR","ARG","2","2.00000","","","","",""
"WHS3_56","PUBLISHED","2000","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2001","AMR","ARG","1","1.00000","","","","",""
"WHS3_56","PUBLISHED","2003","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2004","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2005","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2006","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2007","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2008","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2009","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2010","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2011","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2012","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2013","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2014","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2015","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2016","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2017","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2018","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2019","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2020","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2021","AMR","ARG","0","0.00000","","","","",""
"WHS3_56","PUBLISHED","2022","AMR","ARG","0","0.00000","","","","",""
