"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHS8_110","PUBLISHED","2000","AMR","BLZ","96","96.00000","","","","",""
"WHS8_110","PUBLISHED","2001","AMR","BLZ","94","94.00000","","","","",""
"WHS8_110","PUBLISHED","2002","AMR","BLZ","88","88.00000","","","","",""
"WHS8_110","PUBLISHED","2003","AMR","BLZ","96","96.00000","","","","",""
"WHS8_110","PUBLISHED","2004","AMR","BLZ","97","97.00000","","","","",""
"WHS8_110","PUBLISHED","2005","AMR","BLZ","95","95.00000","","","","",""
"WHS8_110","PUBLISHED","2006","AMR","BLZ","99","99.00000","","","","",""
"WHS8_110","PUBLISHED","2007","AMR","BLZ","96","96.00000","","","","",""
"WHS8_110","PUBLISHED","2008","AMR","BLZ","96","96.00000","","","","",""
"WHS8_110","PUBLISHED","2009","AMR","BLZ","97","97.00000","","","","",""
"WHS8_110","PUBLISHED","2010","AMR","BLZ","98","98.00000","","","","",""
"WHS8_110","PUBLISHED","2011","AMR","BLZ","98","98.00000","","","","",""
"WHS8_110","PUBLISHED","2012","AMR","BLZ","96","96.00000","","","","",""
"WHS8_110","PUBLISHED","2013","AMR","BLZ","99","99.00000","","","","",""
"WHS8_110","PUBLISHED","2014","AMR","BLZ","95","95.00000","","","","",""
"WHS8_110","PUBLISHED","2015","AMR","BLZ","96","96.00000","","","","",""
"WHS8_110","PUBLISHED","2016","AMR","BLZ","95","95.00000","","","","",""
"WHS8_110","PUBLISHED","2017","AMR","BLZ","90","90.00000","","","","",""
"WHS8_110","PUBLISHED","2018","AMR","BLZ","97","97.00000","","","","",""
"WHS8_110","PUBLISHED","2019","AMR","BLZ","96","96.00000","","","","",""
"WHS8_110","PUBLISHED","2020","AMR","BLZ","82","82.00000","","","","",""
"WHS8_110","PUBLISHED","2021","AMR","BLZ","79","79.00000","","","","",""
"WHS8_110","PUBLISHED","2022","AMR","BLZ","81","81.00000","","","","",""
